h1,h2,h3,h4,h5,h6,h7,result
0.005610980392156863,3.1483100961168784e-05,6.296620192233755e-05,6.296620192233757e-05,3.9647425845245866e-09,3.5330212435482586e-07,0.0,0.0
0.0036388235294117647,6.620518339100345e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.009249803921568628,4.472413763936948e-05,0.00017000612026143799,0.0002516755901576317,2.257367843086865e-08,1.044715822584014e-06,4.690996495678433e-08,0.0
0.0028054901960784316,6.938557723952326e-05,7.870775240292196e-06,7.870775240292196e-06,6.194910288319668e-11,2.2081382772176616e-08,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006444313725490196,6.94444444444444e-07,8.861391434063822e-05,8.305835878508265e-05,6.898690964071516e-09,0.0,-1.7841804051179907e-09,0.0
0.45554,0.20909242481584,0.4042449914651286,0.4127171637201076,0.16853832994110873,0.18871515312780132,0.003660944292291468,1.0
0.5322933333333335,0.2646130228681276,0.535654714674356,0.5636963847729337,0.30955665905164087,0.2898880196657398,-0.010922755733168005,0.0
0.6493309803921569,0.4107817822788159,0.8060370269902344,0.8172766521091885,0.6633227540698885,0.5238012147587394,0.003555655371846822,0.0
0.6038854901960784,0.37148140459207984,0.7123150465367165,0.7426970678282201,0.5397218263305555,0.45260307548403816,0.02269591242372232,0.0
0.6567549019607842,0.42362407124290663,0.8629855920241442,0.8725938922803534,0.7572158255998074,0.5679391813909893,0.0009526655074124091,0.0
0.6916682352941177,0.4678628239163398,0.9472434803432526,0.9669039719892347,0.9250918040132057,0.6611806494156552,0.021840013757981336,0.0
0.7205031372549019,0.5155822057954634,1.0330490080593617,1.021373420096578,1.0490676759595392,0.7333580097917639,-0.013085834804686391,0.0
0.6994588235294117,0.4939689201150325,0.9918932046738942,0.9840481366858899,0.9720657503223967,0.69158047366805,-0.016337632508757527,0.0
0.731955294117647,0.5106593006068435,1.0145434673336413,1.0605723144515184,1.0998520139515704,0.7577543566122905,0.02492630773785609,0.0
0.7596890196078431,0.5507057338754325,1.1131163011804692,1.124663009872818,1.2580791573654988,0.834465215137467,-0.026444539046909243,0.0
0.7420909803921569,0.5358889862557478,1.055758376049212,1.0848447153094962,1.160653645739703,0.7941090497359199,-0.02851133205197609,0.0
0.7790823529411764,0.6104891690974241,1.2342869166812762,1.2218317823618607,1.5001827681041036,0.9546437848953099,0.028979797925706485,0.0
0.6804235294117646,0.4676799745341022,0.9002826455800077,0.9123117818961934,0.8266688010948466,0.623738546728802,-0.015139357810087017,0.0
0.7326039215686274,0.5220676789124182,1.0381901158539026,1.0505835951224913,1.0970346886935858,0.7590875773917057,-0.018836020645748186,0.0
0.7270156862745099,0.523705790288043,1.0508181798200693,1.0475193495633985,1.0978368597492256,0.7577692646467012,-0.05105169812981403,0.0
0.6861780392156862,0.4495592065384083,0.8894210428192234,0.908939452496732,0.8171893817605489,0.6093890103846428,0.010137811092376603,0.0
0.6853376470588235,0.486342741549404,0.9758546770765089,0.9587674170934255,0.9267488266600961,0.6685602864137511,0.03448307064854694,0.0
0.6559670588235293,0.42519915707989225,0.8662883419609382,0.860986440858285,0.7435195650052981,0.5614110464555149,-0.009208040664712203,0.0
0.6089458823529412,0.3667591443106497,0.7199322368885815,0.7416301752692043,0.5419096669191288,0.44912367242359597,0.0,0.0
0.5147968627450981,0.2686078928818147,0.554778235078816,0.5428371090503654,0.29787133730870774,0.2812961834741526,0.0037972338555476715,0.0
0.4473878431372549,0.21379855827712416,0.395563312338485,0.38468232572472116,0.14983367599020778,0.17783381454563973,0.008215890288289313,1.0
0.5156196078431373,0.2781495930642061,0.5789529606803538,0.5340421534277586,0.2969482045803691,0.2816518867881082,0.0013127062639857467,0.0
0.5000164705882353,0.24947416654948096,0.5011803404758168,0.49672079568781236,0.2478208698655417,0.24809518256475374,-0.0027965550347807816,0.0
0.45932235294117646,0.20740525305405613,0.405956573715494,0.4094464702857363,0.16685325577347898,0.1864255100835581,-0.005075058156143078,0.0
0.4167164705882353,0.17530405615947714,0.35736095014532865,0.35063109091457134,0.12411081583611186,0.14679244711374256,0.0011776792267607014,0.0
0.3998423529411765,0.15675326796893504,0.29235163559446364,0.3163853681453287,0.09620221970830516,0.1252565452576694,-0.001983140642527491,0.0
0.41044980392156866,0.16733622099577086,0.34375980741514794,0.3404189081253364,0.11644465769228829,0.13924121998890943,-0.0013338783179356953,0.0
0.0028054901960784316,3.935387620146098e-05,7.33059507881584e-05,5.40921936178393e-05,3.353330430731342e-09,3.2429406028185245e-07,-5.978680610315519e-10,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008333333333333333,5.365859115724721e-05,0.0003600879915417149,5.7008126259131114e-05,-4.456272129069343e-09,2.518546720265961e-07,6.845139849436121e-09,0.0
0.009249803921568628,0.00017935775424836605,0.0003046397368704345,0.00011704197354863515,8.448920810183455e-09,1.1410794142208959e-06,-2.0421949084210738e-08,0.0
0.006444313725490197,0.00012152992741253366,0.0004223735858515957,0.0001606985094963476,3.977940927444508e-08,1.7587874258905552e-06,1.3053670886735333e-08,0.0
0.0028054901960784316,3.935387620146098e-05,6.435509081122646e-05,8.305835878508266e-05,-8.920902025589949e-10,4.660388225478286e-07,6.0066007615125225e-09,0.0
0.47025372549019606,0.22938381091472512,0.4374428152287582,0.4357137676316801,0.190213097043489,0.20868087956016235,-0.0019212165510509999,0.0
0.5126145098039216,0.26497232391495584,0.5331402755604768,0.5330657657565554,0.28416812504979655,0.274383359606109,0.002482592254925975,0.0
0.512044705882353,0.257740187519877,0.530956859497732,0.5321226758600539,0.2825641979892188,0.27008052182216896,0.012582200503416602,1.0
0.6436290196078431,0.41358366700622834,0.8372753278978855,0.8401197172595155,0.7045791439409952,0.5402602596876971,0.006072588197213347,1.0
0.707996862745098,0.5012595576569011,1.0136557058559017,1.0137787354599,1.027123761033979,0.7175779550759903,0.033958163971006206,0.0
0.7379172549019608,0.5507671736515186,1.0833551672818147,1.0964988035078815,1.194930527988606,0.8136964911429273,0.01902120702354604,0.0
0.7424498039215686,0.5483755667846213,1.1293073671973857,1.0880647681945406,1.206071446783413,0.8056920806631886,0.01007975341614964,0.0
0.7308313725490196,0.5408452292515187,1.1055509551495577,1.08055508008366,1.180970351736207,0.7945620815862442,-0.011545070584618511,0.0
0.7708882352941175,0.5852513360302959,1.1654538001584003,1.1876921251140329,1.3973315257582883,0.9086035440891844,0.005913548065853758,0.0
0.8171670588235295,0.6613836060247599,1.3375274126222223,1.3336640828235296,1.7811743981114936,1.0846025398879129,-0.014597670843479627,0.0
0.8002886274509804,0.6539952119338714,1.3072275846151484,1.294414116633295,1.6834845443421331,1.0467428251791087,-0.03156569468182979,0.0
0.8336560784313726,0.6963895578415994,1.4233816507387926,1.392365136342176,1.9596297967856047,1.1618691210091787,-0.04536829237148676,0.0
0.7919019607843137,0.6138518378845059,1.30916005581238,1.3143875011678587,1.724171828836024,1.0298054496626956,0.0036234236555257038,0.0
0.8144219607843137,0.662415318865052,1.373832483161861,1.3311155934732795,1.7995643953024225,1.0832561088277106,-0.042862522857773255,0.0
0.7936745098039216,0.6308174973791619,1.2974672185639364,1.2723190086582081,1.6347140386450758,1.0105266494366953,0.0022954302304686314,0.0
0.7951572549019608,0.6425293432010766,1.2613569197830063,1.2605084695733948,1.5894040458307783,1.0103951622130085,-0.006228871206454323,0.0
0.7155784313725491,0.503688555379777,0.996275202262822,1.0185405340582854,1.0260075949837235,0.7228658671569514,-0.005639401284185497,0.0
0.7147380392156863,0.5084874951757017,0.9884841874663588,1.0105508671200307,1.0095915543103522,0.7204672692569257,0.028782884082692695,0.0
0.6817215686274509,0.4811669193922337,0.9318664011152629,0.9371259918031525,0.8754352947793322,0.6499167156964614,0.022993496749131703,0.0
0.6783654901960784,0.4687310077071896,0.9305904070157629,0.9173487242955786,0.8472899081494348,0.6280179578366802,-0.02219426996780416,0.0
0.5635905882352941,0.3265365026276047,0.6672508687335638,0.6750272630729719,0.4530161300156217,0.3857218386718196,0.003488798602155313,0.0
0.5929839215686276,0.3547923338797385,0.7039443334585159,0.7033828920818147,0.4949270699075597,0.41896218929448636,0.004202029081721764,0.0
0.5519850980392157,0.31340765303252593,0.6274751027850828,0.6262087932708957,0.3925005059481328,0.3505397128377164,0.005107794007808281,0.0
0.5237305882352942,0.263560872416609,0.4986355047495579,0.5369821369002694,0.2778627619376583,0.27565190879317064,0.0005990561972440966,0.0
0.47990352941176473,0.21549192163260286,0.4435582124616685,0.44790367067005,0.19944033207620193,0.20788053088226124,-0.008974585282057579,0.0
0.44566862745098035,0.20290809621976166,0.4017538141853134,0.39186514125520955,0.155264459819898,0.17646265475850312,0.008254575174707998,0.0
0.4008227450980392,0.15754592258423686,0.3195564236831987,0.3194944743209535,0.10207671912162239,0.1268077327338386,-0.0014213906260967663,0.0
0.3873650980392157,0.15077330326197613,0.29132131840399833,0.29708065942668205,0.08738766955639053,0.115346503045641,0.0012931432617514088,0.0
0.006444313725490197,9.449332610534411e-05,0.000190006307266436,2.111181191849289e-05,1.1640875599765328e-09,1.831980438402123e-07,6.578796072569373e-10,0.0
0.012888627450980393,0.00016611671757016535,0.0003937628015378702,0.0001431988362937332,3.385974309275694e-08,1.6749776635937612e-06,3.1259466704486853e-09,0.0
0.0028054901960784316,3.935387620146098e-05,0.0004445995916955019,4.9399954632833537e-05,5.237375327211798e-10,1.0845865678027305e-07,-7.3023088453502985e-09,0.0
0.010916470588235295,8.38901507112649e-05,0.00012861171933871584,0.00019917007812379856,3.1397542605472935e-08,1.8238982135547267e-06,-5.507506546594368e-09,0.0
0.009249803921568628,0.00017935775424836605,0.0002770460386005383,0.00017111774517493273,2.9281282713753213e-08,2.2054728678115057e-06,-2.3038200898877864e-08,0.0
0.0,0.0,0.00014167395432525953,1.5741550480584392e-05,7.4338923459836e-10,0.0,0.0,0.0
0.005610980392156863,3.1483100961168784e-05,3.537250365244137e-05,0.00011704197354863515,7.2519700262174e-09,5.824250214675201e-07,-2.0305139429946478e-09,0.0
0.48850392156862743,0.22172994404875046,0.4490276651111111,0.4601775916279892,0.20918041663384934,0.21668182022128304,0.0008665229616312137,0.0
0.5474070588235295,0.2869281089648598,0.5653643694262208,0.6005153258300655,0.34954645021791747,0.3216588405063966,-0.015840071808653544,0.0
0.6326670588235294,0.38588416706266815,0.806588606310342,0.7961242373064206,0.6373737191044824,0.49439724817691244,-0.027476174592120928,0.0
0.6609223529411765,0.42675852116939617,0.8845269985094965,0.8841579096975011,0.7818439263330228,0.5775916399910542,0.009225948139714002,1.0
0.6855145098039216,0.501981871672126,0.9755784367304878,0.9537379037170317,0.9199429028449367,0.6757295972750912,0.007330424084560305,0.0
0.6975847058823529,0.49092366662868125,0.9826868916622833,0.9984705441122645,0.9886506575856935,0.6995352207923142,-0.027472401655450118,0.0
0.7351188235294117,0.5591031159260286,1.1308128059005003,1.0957045613791618,1.2196335768741693,0.8192928815537094,0.006512478932028665,0.0
0.7879435294117647,0.625273648768935,1.2363722132422914,1.2399384761922336,1.5349726031513868,0.9803629648489414,-0.028375710284073485,0.0
0.8246819607843137,0.6834533702214534,1.3762109445673203,1.3579332352456746,1.8562078794228247,1.1226038180016484,-0.02306258330859512,0.0
0.66158,0.43677894515048066,0.935591848740177,0.8967915927266434,0.8201487445787106,0.5922441365284342,0.046197303902916875,1.0
0.9148709803921569,0.8060909665705497,1.6630733823966164,1.6853434615120335,2.820231808465137,1.5128216620923736,-0.08636230024269675,0.0
0.8941996078431372,0.8091495801099576,1.6132438691693958,1.6132432952498268,2.6025539296685194,1.4511446089431241,-0.001552298793659146,0.0
0.8726117647058824,0.7191520763964628,1.381943864672972,1.4533285874965016,2.0593694210655213,1.232411248328814,-0.03326949080163444,0.0
0.824749411764706,0.6807108559669358,1.3430718346202233,1.3558316954429839,1.829601927609608,1.118620774610596,-0.005096667136641586,0.0
0.9039133333333333,0.8074835685094964,1.5805177935546324,1.6356902204698192,2.62929014482226,1.4696552188909224,0.05992505512844848,0.0
0.7533874509803922,0.5668116096547482,1.1135310193094963,1.13009500423837,1.2676977295510012,0.850794508884734,0.007636630306749215,0.0
0.7699525490196077,0.6115961141857748,1.2381447269391774,1.213599876274356,1.4874537169171111,0.9489995600333533,-0.02378804120066136,0.0
0.7340482352941176,0.5428509307197232,1.0784255850409838,1.1045948681474815,1.2043130655262848,0.8134349478901335,0.05547247712166592,0.0
0.6957560784313725,0.4907030624781238,1.0050165793002692,0.9729780249866973,0.9620817214195241,0.6815722745405057,0.011156270614888109,0.0
0.503604705882353,0.2419219643004998,0.46482883905344097,0.5035707833124183,0.2434317165376768,0.24765113421412,-0.00991806031121889,1.0
0.6405862745098039,0.4064263590965013,0.8106839029025763,0.8149718897138021,0.6623988048510716,0.519556182802252,0.006385512248823277,0.0
0.6165517647058822,0.3729349097327183,0.7258681593751639,0.755114996496886,0.559029785245269,0.46113487101392225,0.004419048076580334,0.0
0.579850980392157,0.3310549055052672,0.6608389182406768,0.668577966665744,0.44438858383489466,0.38464664325070386,0.0034387747028752635,0.0
0.5648964705882353,0.3235693404376779,0.6563381333936179,0.6382468023670897,0.412738656520258,0.36297655443453536,-0.01708234358474034,0.0
0.5193039215686275,0.26301160759046527,0.5318958879461747,0.5445950163343329,0.29310480301097824,0.2792869873121976,0.0005884964480688537,0.0
0.4760572549019608,0.2282229230166859,0.45868681978808157,0.44795758675586317,0.2030524144474693,0.21399389588386294,-0.0010047771579244635,0.0
0.4230250980392157,0.16915048885751632,0.34478287852241457,0.35793122454317566,0.12571843995624263,0.14720365947436545,0.002309073227291722,0.0
0.40210862745098036,0.16830165912264514,0.3361526549053441,0.32563666947327946,0.10767017057607653,0.13358860054480318,0.003817677306161074,0.0
0.20793411764705882,0.05634433286643599,0.1428481018451364,0.0742611817620915,0.007437814333034855,0.01715184651508898,-0.0017831097802015836,0.0
0.007277647058823529,8.27785257977701e-05,0.0004779742394463668,7.296433371780084e-05,4.1065514552863065e-10,6.371571413777204e-07,1.3619803992208008e-08,0.0
0.006444313725490197,4.152917939254134e-05,4.152917939254134e-05,4.152917939254134e-05,1.7246727410178803e-09,2.676270607676988e-07,0.0,0.0
0.0028054901960784316,3.935387620146098e-05,7.870775240292197e-05,1.5741550480584392e-05,2.4779641153278666e-10,8.832553108870646e-08,-4.955928230655734e-10,0.0
0.005610980392156863,3.1483100961168784e-05,6.296620192233755e-05,6.296620192233757e-05,3.9647425845245866e-09,3.5330212435482586e-07,0.0,0.0
0.0036388235294117647,6.620518339100345e-05,6.083492195309497e-05,6.083492195309496e-05,-2.7432517341320993e-09,1.3309396755817902e-07,2.4841779135427943e-09,0.0
0.43059333333333333,0.17942370083337178,0.35798438124690507,0.3732254440676663,0.13638107755512516,0.15809087427880505,-0.0033983533483133016,1.0
0.46356784313725485,0.21442414297577855,0.43275821617408683,0.425126345355171,0.18218456970343871,0.1968010617609095,0.007705478798233328,0.0
0.5669545098039216,0.3252654252099961,0.654518702973318,0.6289708341007305,0.40355240593337915,0.3587149311768584,0.0022666909195659113,0.0
0.66148,0.42501637718231466,0.8602795901108807,0.8634106857325645,0.7435514287011935,0.5627136527202362,-0.02921298308486653,0.0
0.7021101960784313,0.4792761206835831,0.9668465064564395,0.9721847334202227,0.9425110149071196,0.6730412655002106,-0.007970073164885516,0.0
0.6721058823529411,0.4564008942019222,0.9126207505371775,0.912620750537178,0.8326520755719631,0.6165356867099364,0.019339312991695612,0.0
0.7485580392156863,0.557394369131411,1.086264857571242,1.1085744817736254,1.2164948637743471,0.8276255843907657,0.005779484641500465,0.0
0.7821101960784314,0.6218701072622836,1.2139118749727027,1.2366163691641676,1.5146134129844766,0.9750316282709498,0.039046460090759405,0.0
0.7848929411764707,0.585273985111111,1.1890584655750864,1.22949341387128,1.4862056167286242,0.9405998971770209,0.03375968881514335,0.0
0.9329101960784314,0.860536049247674,1.6706436803743179,1.7239823723887737,2.9257292964027384,1.5992412285447954,-0.01661976203491,0.0
0.9303725490196079,0.8511220303729335,1.6766182550009998,1.6990388344089196,2.867617793813526,1.5674673558116676,-0.00545903271971615,0.0
0.6052407843137255,0.37192983432833515,0.7185598727480196,0.727962720952249,0.526415300023146,0.44395559304891524,-0.00922578949042846,0.0
0.9160545098039216,0.8489745530557478,1.6990394103144943,1.668064377934948,2.8079850367309716,1.5369429122108542,0.030814790277512216,0.0
0.907407843137255,0.8174490213530182,1.700640205561092,1.6831469995633987,2.8476086715553497,1.5217547526175792,-0.018317696456688903,0.0
0.8553192156862746,0.7297768778881968,1.4395525279507884,1.4449568043269512,2.0839547494946693,1.2343565618703565,0.012466246407601078,0.0
0.7208988235294118,0.48716354676139945,0.9839520837716264,1.0061109498471357,1.0009383905632327,0.7022331831803573,0.014950765109603525,1.0
0.7856168627450981,0.632900393194156,1.2782095735191084,1.2779635143111112,1.6333479636873545,1.016656303431226,1.542653682906625e-06,0.0
0.8245803921568627,0.6593596309880816,1.242712171035909,1.3382448727487888,1.7255805699399933,1.0864253680538125,0.02706581240356054,0.0
0.7729960784313725,0.6141370770220685,1.2068166376822758,1.2111515858394464,1.464259830461533,0.949131845014104,-0.0015689545604657962,0.0
0.7175811764705882,0.5079697178974241,1.0536192445345633,1.0299149616501344,1.0728256942077774,0.7340218291398048,0.008836624068456311,0.0
0.6882254901960785,0.468672145214456,0.9496771917963861,0.9281716007578624,0.8714210485372533,0.6354139022574892,-0.0028803405555473116,0.0
0.6689231372549018,0.4501287874153017,0.9119389037516341,0.8935833902291426,0.8062407361129713,0.599411978595929,0.025713641841194346,0.0
0.6437349019607843,0.41227044777239513,0.8183523935447903,0.8306022675735485,0.6847922240758427,0.5333008551762524,0.0014891793534073106,0.0
0.6028674509803922,0.36344916345159556,0.7460578747693964,0.7268983269031911,0.5352552692854357,0.4382233414620387,-0.006874091630777013,0.0
0.5668380392156863,0.3134083474769704,0.6028353715958478,0.6199520417147251,0.37892623852499707,0.34706665748013976,-0.007356403297560904,0.0
0.5047713725490196,0.2522668632459824,0.48756402107758556,0.5058844594517493,0.25119869113791493,0.2540637890329139,-0.004683140454437934,0.0
